client_id,age,genre,situation_familiale,nb_enfants,csp,region,anciennete_banque_mois,revenu_mensuel,epargne_totale,credits_en_cours,nb_produits_bancaires,utilise_app_mobile,nb_connexions_mois,montant_moyen_transactions,nb_transactions_mois,ratio_depenses_revenus,nb_appels_conseiller_6mois,nb_visites_agence_6mois,recherche_pret_perso_recent,augmentation_epargne_recente,ouverture_compte_epargne_recent,consultation_assurance_vie,simulation_pret_immobilier,variation_revenus_recente,consultation_placements,consultation_pret_pro
CLI_000149,30,F,celibataire,1,retraite,Autre,44,1382.6656418571274,1324.230282691329,1,3,1,3,537.9797558875232,32,0.706869833415636,1,1,1,1,0,0,0,0,0,0
CLI_000150,46,H,marie,2,employe,Occitanie,14,1962.3250662399978,2136.0994263182215,1,3,1,10,711.8199278354926,34,0.783373088715595,0,1,0,0,0,0,0,0,0,0
CLI_000151,44,H,celibataire,0,profession_liberale,Occitanie,27,4542.2244070073,23457.205878097197,1,4,0,6,2529.8070568642356,31,0.5838825847256375,1,0,0,0,0,0,1,0,0,0
CLI_000152,18,F,divorce,2,employe,IDF,44,2405.9090088006674,8957.727189120313,0,1,0,0,1745.046513659071,31,0.560596242305609,2,1,0,0,0,0,0,0,0,0
CLI_000153,41,F,celibataire,1,ouvrier,Autre,135,2271.325630004656,40.31603835035169,0,3,1,27,429.88483135064894,7,0.8003493315157831,0,3,0,0,0,0,0,1,0,0
CLI_000154,41,H,marie,3,ouvrier,Occitanie,53,1007.0461050564717,17370.45603032162,1,4,0,1,2371.104277774116,6,0.9909703503763347,5,0,0,0,0,0,0,0,0,0
CLI_000155,55,F,marie,0,employe,Autre,56,2751.003445357803,66379.46698205924,0,4,1,23,1322.4641470384522,1,0.6104143337955282,0,0,0,0,0,0,0,0,0,0
CLI_000156,59,F,marie,1,employe,IDF,40,2759.858867780753,1081.5766314418454,2,1,1,8,1452.177915332839,31,0.5049568138179462,2,0,0,0,0,0,0,1,0,0
CLI_000157,48,F,marie,1,ouvrier,Autre,10,1426.974678349165,1857.2170768665674,0,4,0,4,1474.7591781025767,16,0.8031987070048432,1,1,0,0,0,0,0,0,0,0
CLI_000158,18,H,divorce,3,retraite,Autre,10,1867.0178827120642,1477.208761629987,0,3,1,37,870.3437346314262,30,1.0196828539012608,1,0,0,0,0,0,0,0,0,0
CLI_000159,27,H,marie,0,etudiant,Autre,87,795.6730757676016,19204.210189520327,0,4,1,7,1181.1993193344188,-11,0.4970320403281692,1,0,0,0,0,0,1,0,0,0
CLI_000160,51,H,celibataire,0,cadre,Autre,143,4040.2634301954827,77509.29885230315,0,2,1,19,844.0862946467278,24,0.9755028974149127,2,1,0,0,0,1,0,0,0,0
CLI_000161,38,F,marie,2,retraite,Autre,81,1943.1574600034724,40756.779734875854,0,3,0,12,1478.752532875324,41,1.025074367165905,0,0,1,0,0,0,0,0,0,0
CLI_000162,41,H,marie,0,employe,IDF,14,2887.6907798843295,10497.90304449478,1,3,1,0,2053.4275776843874,41,0.6779487881400035,1,0,1,0,0,0,0,0,0,0
CLI_000163,35,F,marie,1,employe,HDF,47,1977.3636875528905,22969.28297602581,0,1,1,6,451.5856876794977,12,0.7187254302983507,0,0,0,0,0,0,0,0,0,0
CLI_000164,48,F,marie,0,retraite,IDF,31,1261.858121976356,18753.059529032307,1,2,0,1,0.0,21,0.7680417628069772,0,1,0,0,0,0,0,0,0,0
CLI_000165,22,F,marie,0,profession_liberale,Autre,65,9346.728047692044,50380.78812980764,2,4,1,1,1414.7293884121164,21,0.6468153794384226,1,2,0,0,0,0,0,0,0,0
CLI_000166,28,F,marie,2,profession_liberale,ARA,106,6507.60898698502,185725.00212794737,0,1,1,3,1488.9972896544646,23,0.7568970051469438,1,0,0,0,0,0,1,0,0,0
CLI_000167,32,H,marie,0,employe,ARA,9,2944.934217022032,10999.302476596187,1,4,1,10,598.7767814913765,30,0.7843451571311209,0,0,0,0,0,0,0,0,0,0
CLI_000168,27,F,celibataire,1,cadre,Occitanie,36,3796.7825469714107,62629.23032852556,1,4,1,20,2383.871091136168,31,0.8909914494465905,4,0,0,0,0,0,1,0,0,0
CLI_000169,33,F,marie,1,retraite,Autre,139,1771.9286512909348,6201.633277031763,0,5,1,5,777.1779406056113,0,0.9077892875484962,0,0,0,0,0,0,0,1,0,0
CLI_000170,58,F,marie,3,retraite,IDF,106,2281.246059576116,12429.114982491985,0,2,1,38,1327.0749234258337,36,0.8122067240701502,2,0,0,0,0,0,0,1,0,1
CLI_000171,26,H,celibataire,0,ouvrier,Autre,221,906.7380030833023,13711.032772070641,0,4,1,4,938.639755662723,57,0.9045899731825141,0,0,0,0,0,0,0,0,0,0
CLI_000172,65,F,celibataire,2,employe,Autre,44,419.83865683251406,5758.499862555466,1,4,1,5,182.59752770859112,30,0.6321850043528113,0,0,0,0,0,0,0,0,0,0
CLI_000173,42,H,celibataire,1,retraite,Occitanie,12,2237.8217959114704,1846.4248115942835,0,3,1,12,644.5880230890557,24,0.6097609269007579,0,1,0,0,0,0,0,0,0,0
CLI_000174,51,H,celibataire,1,cadre,IDF,159,4999.090858963889,20572.34851089027,2,3,1,10,2605.4284820643898,20,0.8586633957108097,0,2,0,0,0,0,0,0,0,0
CLI_000175,63,H,celibataire,1,employe,IDF,10,2877.264117447048,89339.47154866303,0,3,0,1,1177.059249353212,10,0.7114101978628641,2,1,0,0,0,0,0,0,0,0
CLI_000176,42,F,marie,2,cadre,Autre,126,2531.267388436157,18858.984455374426,0,2,1,10,1397.6285937459968,22,0.7093868132901971,0,2,0,0,0,0,1,0,0,0
CLI_000177,38,F,marie,1,cadre,PACA,15,4677.80566214536,196839.3717335289,1,3,1,24,1471.0013723008715,48,0.40476018360210436,1,0,1,0,0,0,0,0,0,0
CLI_000178,68,F,marie,1,etudiant,IDF,116,454.12405225060024,4594.858349616458,0,3,0,6,723.4989411013502,29,0.9212726575630036,0,0,0,0,0,0,0,0,1,0
CLI_000179,48,F,marie,1,profession_liberale,HDF,34,6554.365023369329,106656.6939845705,0,4,1,10,968.7647625522768,26,0.7229427504800136,1,0,0,0,0,0,0,0,0,0
CLI_000180,58,H,veuf,2,ouvrier,ARA,88,2788.8014128341406,4394.253241505046,0,2,1,85,1392.184981113869,34,0.6981299056195358,0,1,0,0,0,0,0,0,0,0
CLI_000181,31,F,divorce,0,cadre,Occitanie,35,9090.420167617725,187610.87653367798,2,2,1,12,2347.112941812598,44,0.6532134395213004,1,0,0,0,0,0,0,0,0,0
CLI_000182,29,F,marie,0,employe,Autre,36,1845.5791089897575,3987.3182853510584,0,5,1,0,1043.5024039848627,31,0.8552447533729527,0,0,0,0,0,0,0,0,0,0
CLI_000183,43,H,celibataire,2,cadre,Autre,111,2701.672587678189,4262.280832691232,0,3,1,0,2387.235661792905,43,0.5688070762657383,0,0,0,0,0,0,0,0,0,0
CLI_000184,22,F,marie,0,profession_liberale,ARA,62,6239.936553606802,18726.83657372711,0,4,1,11,1128.8323054694426,20,0.9365762969878044,0,0,0,0,0,0,0,0,0,1
CLI_000185,43,F,marie,2,employe,Autre,108,2326.07586842758,37520.880460456196,1,3,1,16,1765.8284340060482,7,0.8218805576547995,1,1,0,1,0,0,0,0,0,0
CLI_000186,18,F,marie,0,cadre,IDF,72,4169.1967355038005,82120.80348704924,1,1,0,2,768.5710554565838,22,0.6462539609349486,3,1,0,1,0,0,0,1,0,0
CLI_000187,61,H,marie,1,employe,IDF,64,2315.568594902228,129111.85436556891,0,5,0,0,2255.7479686365828,27,0.6193109361015927,0,0,0,0,0,0,0,0,0,0
CLI_000188,30,F,celibataire,1,employe,IDF,29,3531.5414383355305,19741.408753156753,0,2,1,3,1031.0805151120726,20,0.691585752866947,1,3,0,0,0,0,0,0,0,0
CLI_000189,55,H,divorce,0,cadre,IDF,191,3257.738266700191,42521.079533442105,3,1,1,14,1851.0191930984297,23,0.9967630714146648,0,1,0,0,0,0,0,0,1,0
CLI_000190,48,F,divorce,0,employe,PACA,105,2710.1297229482175,61947.415966429864,0,4,1,15,699.9230757563864,15,0.6897462323120149,1,1,0,0,1,0,0,0,0,0
CLI_000191,55,F,celibataire,0,employe,IDF,6,3454.7932165223338,35250.41146345577,0,4,1,9,1729.684577399448,37,1.0123739539175474,0,0,0,0,0,0,0,0,0,0
CLI_000192,34,F,celibataire,0,ouvrier,IDF,61,1237.8222613971664,39483.85034235081,1,2,1,5,2451.7246975276626,53,0.810602813933388,0,0,0,0,1,0,0,0,0,0
CLI_000193,18,F,celibataire,1,retraite,Autre,24,1474.9093773597092,4062.6620402140893,0,4,1,2,1526.914303787849,14,0.5873606921174342,0,1,0,0,0,0,0,0,0,0
CLI_000194,60,F,marie,0,cadre,IDF,45,4030.8437227090462,19351.335868502258,2,4,1,5,1019.6259826739346,40,0.8324721109599417,1,2,0,0,0,0,0,0,0,0
CLI_000195,35,H,marie,1,ouvrier,ARA,17,2430.6168096873735,30408.861432762562,0,4,1,3,1843.4327127087186,36,0.6706206975382212,2,1,0,0,0,0,0,0,0,0
CLI_000196,25,H,divorce,2,cadre,HDF,59,3710.4968879802273,7874.589790157213,0,4,0,0,1157.9122322827764,52,1.0810437831250927,5,1,0,0,1,1,0,0,0,0
CLI_000197,43,F,divorce,1,employe,Occitanie,162,2402.7071587615355,163833.73331283356,0,3,1,1,417.88715155385887,11,0.6736589878396753,2,0,0,0,0,0,1,0,0,0
CLI_000198,38,H,marie,1,cadre,ARA,34,4916.017475592552,24293.56105566692,1,2,1,17,3221.7554588686207,1,0.8294740270891862,0,0,1,0,0,0,0,0,0,0
CLI_000199,29,H,celibataire,0,etudiant,PACA,24,815.437721121391,2772.950406265362,2,2,1,13,1251.77907618072,25,0.6410937207344913,0,1,0,0,0,1,0,0,0,0
CLI_000200,50,H,celibataire,2,employe,IDF,16,3060.882567531217,4343.085842786541,1,4,1,9,1975.1625323973276,11,0.7651167535889148,0,2,0,0,0,0,0,0,1,0
CLI_000201,30,H,divorce,0,retraite,IDF,56,1605.3622082884888,3138.4169376771756,1,4,0,2,2127.8090436663356,28,0.8201413228729706,4,1,0,0,0,1,0,0,0,0
CLI_000202,18,F,marie,0,ouvrier,PACA,148,2984.5654120959994,56434.69914052724,0,4,1,12,2132.3762957148356,48,0.8382055265540337,1,1,0,0,0,0,0,0,1,0
CLI_000203,50,F,divorce,0,ouvrier,IDF,292,2192.1976520655594,9653.90137469264,0,1,0,0,732.2901487853457,9,0.5761082179122756,1,0,0,0,0,0,0,0,0,0
CLI_000204,27,F,marie,0,retraite,Autre,192,1132.7522209724873,8684.750990149454,0,2,1,21,628.3460149590645,22,0.988203115666612,1,0,0,0,0,0,0,0,0,0
CLI_000205,28,H,marie,2,ouvrier,Occitanie,103,2611.4753305520067,2748.8410664014095,0,3,0,4,1529.8387357672943,-2,0.7219890952268605,0,1,0,0,0,0,0,1,0,0
CLI_000206,27,F,celibataire,3,cadre,ARA,62,6561.632781598763,6321.533974008933,2,2,1,8,374.66133734879287,7,0.7757318235845977,2,3,0,0,0,0,0,0,0,0
CLI_000207,23,H,veuf,3,cadre,Autre,57,5943.114134365773,127956.89064645616,1,3,0,6,1480.8385575143072,21,0.9336010758781081,2,0,0,0,0,0,0,0,0,0
CLI_000208,53,H,marie,3,ouvrier,IDF,128,2423.4685137347938,16281.013955165612,0,3,0,0,1063.2602631997831,22,0.34884759264722465,0,0,0,0,0,0,0,0,0,0
CLI_000209,33,F,veuf,1,cadre,Autre,78,2207.8319721716803,28523.001279354547,0,2,1,32,1252.2159032797235,58,0.8281579432620307,0,1,0,0,0,0,0,0,0,0
CLI_000210,56,F,marie,2,cadre,PACA,46,4556.798645106439,40464.82213344997,0,2,1,18,2121.554014612903,25,0.7301214387683806,0,0,0,0,0,1,0,0,0,1
CLI_000211,52,F,celibataire,0,cadre,Autre,57,5579.288483056708,135540.02949247192,0,4,0,1,1189.5017133367433,7,0.8688674553087625,2,0,0,0,0,0,1,0,0,0
CLI_000212,74,H,marie,0,ouvrier,HDF,69,2767.478437980711,125104.77164411756,2,2,0,0,1880.2317553161704,24,0.9204447225137801,2,1,0,0,0,0,0,0,0,0
CLI_000213,31,F,celibataire,2,employe,Occitanie,227,1878.260743585908,24327.26934738984,0,4,0,1,3072.620061153147,45,0.949820183993562,0,2,0,1,0,0,0,0,0,0
CLI_000214,63,F,marie,0,ouvrier,Occitanie,102,1325.0055378664117,17696.01295078229,1,3,1,3,2204.72530137982,2,0.9249988950380897,0,1,0,0,0,0,0,0,0,0
CLI_000215,28,F,marie,0,ouvrier,Autre,57,3110.774426537267,44063.732326403406,0,2,0,8,975.3770213620775,13,0.7510138044997372,4,2,0,0,0,0,0,0,0,0
CLI_000216,26,H,marie,2,employe,IDF,64,4476.754319635203,67204.24994560996,2,4,1,7,61.06599309430454,36,0.7709160784479386,2,1,0,0,0,0,0,0,0,0
CLI_000217,66,H,marie,2,employe,Autre,12,2045.1271109780942,11022.97830423293,0,1,0,1,1860.1249555129102,21,0.6443339823501344,3,0,1,0,0,1,0,0,0,0
CLI_000218,78,H,divorce,1,cadre,PACA,44,4477.983146334669,8467.832520512942,0,2,1,9,1136.0979880487716,30,0.9281003540300885,2,0,0,0,1,1,0,0,0,0
CLI_000219,49,F,divorce,0,employe,Autre,125,2104.189959414083,64868.56816696816,0,4,1,9,1603.0212738394366,49,0.7616618762363152,2,2,0,0,0,0,0,0,0,0
CLI_000220,47,H,celibataire,3,profession_liberale,PACA,13,7700.83140680013,54325.10457014249,0,5,0,3,1956.6573245274642,52,0.9714732357350875,0,1,0,0,0,0,0,0,0,0
CLI_000221,43,F,divorce,2,cadre,IDF,9,2098.7887053498766,2014.826807867134,0,1,1,11,1578.5119043176512,15,0.3079484432640156,1,0,0,1,0,0,0,0,0,0
CLI_000222,22,H,celibataire,1,ouvrier,Autre,60,1915.0796219389117,5105.466560501631,3,3,1,14,1038.4789322014076,12,0.3456042792033165,3,0,0,0,0,0,1,0,0,0
CLI_000223,55,H,divorce,4,cadre,IDF,9,5295.202511102813,34499.204909922846,0,2,1,11,1301.4787295797319,5,0.6873292125557754,0,0,0,0,0,0,0,0,0,0
CLI_000224,69,H,marie,0,employe,IDF,53,2403.9978530771396,20605.205527247872,1,1,1,10,1983.5496597864724,37,0.8800846649636244,3,0,0,0,0,0,0,0,0,0
CLI_000225,44,H,veuf,0,profession_liberale,ARA,20,4195.840689179654,7247.950836489366,0,2,0,1,2121.0592435911567,-6,1.1424157064345821,4,0,0,0,1,0,0,0,0,0
CLI_000226,67,H,marie,0,cadre,PACA,39,3675.695146979301,32834.247155544916,0,4,1,18,1846.5774134216103,20,0.7643809384832257,1,3,0,0,0,0,0,0,0,0
CLI_000227,55,F,marie,1,employe,ARA,114,2466.8974989809963,11404.218316060758,2,2,1,43,915.0949258170062,33,0.7858157271502813,2,0,0,0,0,0,0,0,0,0
CLI_000228,51,H,marie,1,cadre,HDF,8,5485.701360307695,8268.43513887042,1,1,1,3,0.0,32,0.8161760945909775,0,1,0,0,0,0,0,0,0,0
CLI_000229,37,H,divorce,2,employe,IDF,49,1156.0702409398789,5050.617245828697,0,3,1,69,1803.3889110361604,31,0.8352406230905962,1,1,0,0,0,0,0,0,0,0
CLI_000230,63,H,celibataire,0,employe,Autre,32,2916.030209659872,42601.82300384653,2,4,1,16,1162.560927206717,22,0.7511117452197743,1,0,0,1,0,0,0,0,0,0
CLI_000231,40,H,marie,0,cadre,Autre,107,8377.809366304666,57502.95251454132,0,3,1,25,2104.153624021653,32,0.6092897240058035,1,0,0,0,0,0,0,1,0,0
CLI_000232,34,F,divorce,1,employe,Autre,82,1385.4413581347892,2168.8009663455346,2,3,1,4,1624.759983249695,13,0.7793671270041753,0,1,0,0,0,0,0,0,1,0
CLI_000233,45,H,marie,0,cadre,Autre,17,5000.486947678534,80507.24231890016,0,1,1,18,1803.534139701728,39,0.6706695434646265,3,1,0,0,0,0,0,0,0,0
CLI_000234,50,H,celibataire,2,employe,IDF,41,2263.0298203314874,1345.0545727543936,0,2,1,2,959.4520106758123,19,0.5559822224206404,4,1,0,0,0,0,0,0,0,0
CLI_000235,48,H,marie,0,employe,Autre,15,4341.959331375652,14399.206029807727,2,4,1,1,1074.2048409376516,31,0.750406942300835,0,0,0,0,0,0,1,0,0,0
CLI_000236,53,F,marie,1,cadre,Autre,100,4469.230162530008,55880.72680156192,2,2,1,22,789.6931386619415,6,0.8237219622314698,1,0,0,0,0,0,0,0,0,0
CLI_000237,54,H,veuf,1,employe,Autre,90,1490.3170418200289,34607.01846353681,0,1,1,0,276.97033807032574,29,0.5538016439363124,1,1,0,0,0,0,0,0,0,0
CLI_000238,50,F,marie,2,employe,Autre,16,2993.5022930443224,274611.6203366287,0,4,1,21,1354.2648953790574,43,0.7703647994464765,2,1,0,0,0,0,0,1,0,0
CLI_000239,22,F,divorce,0,employe,Autre,145,1375.5951352910593,43211.82458611895,1,4,1,17,1985.9836115691035,29,0.9951593711065595,0,0,0,0,0,0,0,0,0,0
CLI_000240,44,F,marie,4,employe,PACA,59,2470.8334441332377,16414.20414581942,3,2,0,0,1550.9005421117954,10,0.442580055953494,1,1,0,0,1,0,0,0,0,0
CLI_000241,24,F,marie,4,employe,IDF,25,2457.145656863562,8310.766365539434,1,5,1,20,933.972309290085,43,0.7160657022888333,0,0,0,1,0,0,0,0,0,0
CLI_000242,64,H,celibataire,2,ouvrier,Occitanie,15,1019.9456429529755,4730.094964064272,1,1,0,4,1775.588209528402,19,0.5666485078976541,0,1,0,0,0,0,1,0,0,0
CLI_000243,55,F,marie,1,employe,ARA,234,114.72716119682111,1091.7697966430894,2,2,1,16,1423.557785296023,10,0.9331097740420308,0,0,0,0,0,0,0,0,0,0
CLI_000244,59,H,divorce,0,ouvrier,ARA,50,1140.348384107355,4579.905448754431,0,4,1,26,2990.2248155993793,4,0.6370497071557294,2,1,0,0,0,1,0,0,0,0
CLI_000245,51,H,marie,0,ouvrier,PACA,193,3525.887152033699,3377.60940171617,1,4,1,39,803.6925485913707,22,0.7407740577663554,1,1,0,0,0,0,0,0,0,0
CLI_000246,58,H,divorce,1,employe,HDF,29,3103.565101178455,125756.34580120709,0,4,1,38,0.0,7,0.9418709851594778,1,0,0,0,0,0,0,0,0,0
CLI_000247,42,F,marie,0,cadre,IDF,40,5835.271706958829,47755.87108065825,0,2,1,4,1238.0274001101068,4,0.5781368150122307,4,1,0,0,1,0,1,0,0,1
CLI_000248,40,F,marie,0,employe,ARA,35,2645.872198537207,10538.86452843097,2,4,0,6,1499.5949743989377,22,0.8802304784881448,1,2,0,0,0,0,0,0,0,0
CLI_000249,32,F,marie,1,cadre,ARA,132,5563.807910115952,74040.862853862,2,3,1,20,1616.066751794537,22,0.6872141787850771,1,0,0,0,0,0,0,0,0,0
CLI_000250,47,H,divorce,1,employe,PACA,30,3975.7544634573323,72049.51281266694,0,2,1,24,706.1331678496404,25,0.3766828337813061,5,0,0,0,0,0,0,0,0,0
CLI_000251,35,F,marie,2,employe,Occitanie,33,2219.703868454574,37232.29806834399,0,3,1,4,1028.554870873729,21,0.7482616348310361,3,3,0,0,0,0,0,0,0,0
CLI_000252,69,F,celibataire,2,etudiant,PACA,30,1044.4242339660311,8771.391772953672,0,4,0,3,1050.7025262875736,37,1.0876510344898234,1,0,1,0,0,0,0,1,0,0
CLI_000253,39,H,marie,1,ouvrier,Autre,21,1749.2687967225158,47123.16416681162,0,2,1,6,530.1645716053868,26,0.7741108003771532,1,2,0,0,0,0,1,0,1,0
CLI_000254,25,H,celibataire,0,cadre,ARA,160,6026.665463079596,57272.26635091427,3,2,1,1,2334.357970473336,49,0.6194576013306434,1,0,0,0,0,0,0,1,0,0
CLI_000255,53,H,marie,2,ouvrier,Autre,64,1914.9847640660707,25119.24074361224,3,2,1,15,1355.6743358056456,17,0.733187477291195,1,0,0,0,0,1,0,0,0,0
CLI_000256,61,H,marie,1,profession_liberale,PACA,73,3916.933365282259,3217.3674961025768,0,2,1,2,3103.870856950722,15,0.7015869524292118,0,0,0,0,0,0,0,0,0,0
CLI_000257,57,F,celibataire,0,cadre,Occitanie,240,3762.593319397962,8995.159093028951,0,3,1,3,2064.2440287597674,1,0.6388302656690911,1,0,0,0,0,0,0,0,0,0
CLI_000258,70,F,divorce,0,cadre,Autre,14,4927.740659129631,9585.6270866826,0,1,0,6,1619.8647922557439,44,0.9015709859540646,0,1,0,0,0,0,0,0,0,0
CLI_000259,54,F,marie,2,retraite,HDF,41,823.8422928755022,15603.757407521212,2,4,1,25,2988.5116933410204,32,0.5019053973446272,1,1,0,0,0,0,0,0,0,0
CLI_000260,25,H,marie,1,ouvrier,IDF,168,1718.7269487486255,2156.447725644309,0,3,1,21,987.7495453869924,34,0.8672802704050275,0,0,0,0,0,0,0,0,0,0
CLI_000261,18,F,celibataire,0,employe,IDF,64,2055.090436149889,3164.4629884737983,2,4,0,6,1145.5145847317542,6,0.810835749079471,0,1,0,0,0,0,0,0,1,1
CLI_000262,36,F,marie,3,cadre,IDF,95,3628.217842849505,65417.14197988958,0,3,0,3,1971.9836293374049,29,0.9201352697200184,0,0,0,0,0,0,0,0,0,0
CLI_000263,56,F,marie,4,employe,Autre,25,2349.161590516712,17868.37340951079,0,2,1,11,1070.3440888601742,26,0.6964140354409625,0,1,0,0,0,1,0,0,0,0
CLI_000264,48,H,celibataire,0,employe,IDF,219,2807.2924447909104,23274.672351916888,1,1,1,10,294.900252295726,38,0.6905174642438697,1,0,0,0,0,0,0,0,0,0
CLI_000265,38,H,divorce,0,retraite,IDF,119,1364.044798217267,48295.34732406164,0,3,1,15,1871.216327727558,41,0.6159025041816019,1,1,0,0,0,0,0,0,0,0
CLI_000266,25,F,marie,0,retraite,PACA,53,2338.044339439324,68240.89354684927,1,3,1,12,410.0675842542346,21,0.8510435317051654,0,2,0,0,0,0,0,0,0,0
CLI_000267,30,F,marie,1,employe,ARA,14,2453.8611862809794,4113.302530230859,0,3,0,5,1800.4467838121307,45,0.7825066195096085,3,0,0,0,1,0,0,0,0,0
CLI_000268,31,H,marie,0,employe,Autre,141,3440.2080887686798,27255.774767253,0,1,1,50,2428.5970954610207,26,0.7856094595909917,1,0,0,0,0,0,0,0,0,0
CLI_000269,31,H,celibataire,2,employe,Autre,47,2441.1548060643704,24219.710488980498,2,2,1,10,242.27562056193736,42,0.6918997977502687,0,0,0,0,0,0,1,0,0,0
CLI_000270,53,H,celibataire,1,etudiant,PACA,9,900.9366545647152,9144.049429809289,2,2,1,0,813.4422083834656,7,0.8829040623247493,3,0,0,0,0,0,0,0,0,1
CLI_000271,36,F,veuf,2,ouvrier,Occitanie,62,2010.5596826388996,88879.81821613884,0,2,1,9,680.2677592189332,-1,0.6582597773730425,4,0,0,0,0,0,0,1,0,0
CLI_000272,36,F,divorce,1,employe,Occitanie,65,3476.3169699261143,43502.91235892629,0,4,0,5,2263.462035011603,-1,0.8466712096607316,0,0,0,0,0,0,0,0,0,1
CLI_000273,41,F,marie,3,retraite,IDF,33,2350.5351270172105,11924.066084056907,1,4,1,8,941.5247906206828,18,0.5129855896150941,0,2,0,0,0,0,0,0,0,0
CLI_000274,41,H,veuf,2,profession_liberale,Autre,76,7806.09558879614,109585.85676128394,0,2,1,31,148.02845949832016,32,0.9159291729910888,0,1,0,1,0,0,1,0,0,0
CLI_000275,49,H,celibataire,2,employe,IDF,46,3735.450494726257,8248.408242653166,0,4,1,8,1826.1862711269046,67,0.7301711747517697,0,0,1,0,0,0,0,0,0,0
CLI_000276,65,F,marie,2,retraite,ARA,26,1479.676762197709,1343.4517596316805,3,1,1,10,2289.229839415272,-12,0.5632120420539305,0,0,0,0,0,0,0,0,0,0
CLI_000277,35,F,celibataire,2,ouvrier,Autre,57,1186.209424046655,4416.79814487916,1,2,0,1,1034.8864391691855,32,0.7560886385025487,0,1,0,0,0,0,0,0,0,0
CLI_000278,38,H,celibataire,1,employe,ARA,14,2657.9736878937065,25276.464578789,0,3,0,7,2358.974752802685,8,0.8460096233793956,1,2,0,1,0,0,0,0,0,0
CLI_000279,45,H,divorce,0,retraite,ARA,50,1245.51932103413,7906.500503390177,2,3,1,6,667.801923557271,27,0.5633385858820554,0,0,0,0,0,0,0,1,0,0
CLI_000280,36,H,celibataire,3,retraite,IDF,17,1759.8517911652011,13698.713539361712,2,2,1,7,1848.397105691265,25,0.6712933015793248,3,0,0,0,0,0,0,0,0,0
CLI_000281,66,H,marie,0,cadre,Autre,39,4985.134382843532,4940.767437188554,2,3,1,3,1149.0234019331192,26,0.5746568222926983,1,1,0,0,0,0,0,0,0,0
CLI_000282,47,F,divorce,0,cadre,Occitanie,11,3544.1300678970642,34664.682148740285,0,5,0,6,1111.2370540156187,52,0.7393100582364918,0,0,0,0,0,1,1,0,0,0
CLI_000283,57,F,celibataire,1,retraite,ARA,33,1364.607443838941,1831.488543224865,0,4,0,9,501.19351743039823,2,0.9493208090662726,4,0,0,0,0,0,0,1,0,0
CLI_000284,49,H,marie,1,employe,Autre,60,2173.479151182551,20661.21778339693,0,2,0,4,565.2111079151676,36,0.8582069060594598,1,1,0,0,0,0,0,0,0,0
CLI_000285,61,H,marie,0,ouvrier,Occitanie,35,2552.7488529432635,4439.155332712479,0,1,0,1,1120.1681571024376,24,0.6149968472407834,0,1,0,0,0,0,0,0,0,0
CLI_000286,59,F,marie,0,employe,Autre,12,2962.6469279329517,28034.9173552623,0,2,1,5,2006.56708045272,31,0.6968758276972791,2,1,0,0,0,0,0,0,0,1
CLI_000287,24,H,marie,0,cadre,IDF,12,3852.7344055478907,54673.989481516524,1,2,0,1,749.2510461253281,22,0.4155334491314631,3,3,0,0,0,0,0,0,0,0
CLI_000288,48,F,celibataire,2,ouvrier,Occitanie,7,3117.6012310181472,54399.82586015358,1,3,1,7,261.8454538420366,34,0.8114880493219787,0,3,0,0,0,0,0,0,0,0
CLI_000289,63,H,veuf,2,etudiant,Occitanie,40,938.5965072500031,21886.641919111808,2,3,1,2,1874.5572377584026,9,0.759343971207753,2,0,0,0,0,0,0,1,0,0
CLI_000290,49,F,celibataire,3,cadre,Autre,53,6010.577964349549,65214.829469212906,1,2,0,0,360.78599539125184,70,0.8850981725854861,0,0,0,0,0,0,0,0,0,0
CLI_000291,29,F,celibataire,2,profession_liberale,Autre,6,4182.737800976974,69273.26802704383,1,4,0,0,1958.6664667048933,50,0.7604165062464406,2,1,0,0,0,0,0,0,0,0
CLI_000292,42,F,divorce,1,ouvrier,Autre,7,1147.3129431617442,9350.231940850013,0,2,1,3,490.1853488870433,19,0.6202147593385802,2,0,0,0,0,0,0,0,0,0
CLI_000293,41,F,marie,1,profession_liberale,Autre,15,5120.365067236325,62853.213216980635,0,1,1,6,1327.0057944372018,17,0.751499235753597,0,1,0,0,0,0,0,1,0,0
CLI_000294,31,F,marie,1,cadre,IDF,13,5205.800620508668,65591.94699910675,1,5,1,36,1862.440997400878,9,0.6572793467133398,3,1,0,0,0,1,0,0,0,0
CLI_000295,44,H,celibataire,1,employe,Occitanie,7,3264.0009348003687,11625.289557794376,0,3,1,10,1570.0511362595876,24,0.8290888957731734,4,0,0,1,0,0,0,0,0,0
CLI_000296,56,F,celibataire,0,ouvrier,HDF,44,1840.7133116156424,59113.062459370616,2,3,1,4,705.2521762854807,53,0.3903684167402181,0,0,0,0,1,0,0,0,0,0
CLI_000297,33,F,marie,2,cadre,Autre,9,5353.108069168085,149622.96114661964,0,4,1,62,1570.2235107230217,0,0.7951720948215394,1,1,0,0,0,0,0,0,0,0
CLI_000298,51,F,marie,3,profession_liberale,Autre,49,4254.175990240157,4349.931017429893,2,2,1,12,820.1258357401599,34,0.6370549545410528,0,2,0,1,0,0,0,0,0,0
